study.ID,ID,publication.year,data.year,exp.year,exp.length (months),disturbance,focus,technique,intervention,paradigm,hypothesis,pathway,plant.species,target.plant,measure.success,outcome,measured.factor,treatment,control,unit,Nsites,n.t,n.c,ntotalsamples,mean.t,mean.c,sd.t,sd.c,se.t,se.c,p,df,measure.dispersion,lat,long,continent,country,ecosystem,elevation (m),MAP (mm),aridity.index,potential.evaporation (mm),grazing,soil,notes
11,11.101,2015,2007,1956,600,agriculture,soil,planting,planting,active,soil conditions over years,planting-soil condition,unreported shrubs,multiple unlisted,increase in soil nutrients and enzyme activity,soil quality,b D glucosidase,"40 years of restoration, crust",0 years,mg kg-1 h-1,5,64,16,80,192,0,17.3,0,,,0.05,79,std.dev,37.53,105.03,Asia,China,grassland,1300,186,,2900,unreported animal,nutrients and enzyme,
11,11.101,2015,2007,1956,600,agriculture,soil,planting,planting,active,soil conditions over years,planting-soil condition,unreported shrubs,multiple unlisted,increase in soil nutrients and enzyme activity,soil quality,b D glucosidase,"50 years of restoration, crust",0 years,mg kg-1 h-1,5,64,16,80,236.95,0,35.45,0,,,0.05,79,std.dev,37.53,105.03,Asia,China,grassland,1300,186,,2900,unreported animal,nutrients and enzyme,
11,11.101,2015,2007,1956,600,agriculture,soil,planting,planting,active,soil conditions over years,planting-soil condition,unreported shrubs,multiple unlisted,increase in soil nutrients and enzyme activity,soil quality,b D glucosidase,"20 years of restoration,  0-5 cm depth",0 years,mg kg-1 h-1,5,64,16,80,13.84,0,2.59,0,,,0.05,79,std.dev,37.53,105.03,Asia,China,grassland,1300,186,,2900,unreported animal,nutrients and enzyme,
11,11.101,2015,2007,1956,600,agriculture,soil,planting,planting,active,soil conditions over years,planting-soil condition,unreported shrubs,multiple unlisted,increase in soil nutrients and enzyme activity,soil quality,b D glucosidase,"30 years of restoration,  0-5 cm depth",0 years,mg kg-1 h-1,5,64,16,80,27.67,0,2.59,0,,,0.05,79,std.dev,37.53,105.03,Asia,China,grassland,1300,186,,2900,unreported animal,nutrients and enzyme,
11,11.101,2015,2007,1956,600,agriculture,soil,planting,planting,active,soil conditions over years,planting-soil condition,unreported shrubs,multiple unlisted,increase in soil nutrients and enzyme activity,soil quality,b D glucosidase,"40 years of restoration,  0-5 cm depth",0 years,mg kg-1 h-1,5,64,16,80,29.4,0,3.46,0,,,0.05,79,std.dev,37.53,105.03,Asia,China,grassland,1300,186,,2900,unreported animal,nutrients and enzyme,
11,11.101,2015,2007,1956,600,agriculture,soil,planting,planting,active,soil conditions over years,planting-soil condition,unreported shrubs,multiple unlisted,increase in soil nutrients and enzyme activity,soil quality,b D glucosidase,"50 years of restoration,  0-5 cm depth",0 years,mg kg-1 h-1,5,64,16,80,32.86,0,6.05,0,,,0.05,79,std.dev,37.53,105.03,Asia,China,grassland,1300,186,,2900,unreported animal,nutrients and enzyme,
11,11.101,2015,2007,1956,600,agriculture,soil,planting,planting,active,soil conditions over years,planting-soil condition,unreported shrubs,multiple unlisted,increase in soil nutrients and enzyme activity,soil quality,b D glucosidase,"20 years of restoration,  5-15 cm depth",0 years,mg kg-1 h-1,5,64,16,80,0.87,1.75,0.09,0.02,,,0.05,79,std.dev,37.53,105.03,Asia,China,grassland,1300,186,,2900,unreported animal,nutrients and enzyme,
11,11.101,2015,2007,1956,600,agriculture,soil,planting,planting,active,soil conditions over years,planting-soil condition,unreported shrubs,multiple unlisted,increase in soil nutrients and enzyme activity,soil quality,b D glucosidase,"30 years of restoration,  5-15 cm depth",0 years,mg kg-1 h-1,5,64,16,80,0.39,1.75,0.63,0.02,,,0.05,79,std.dev,37.53,105.03,Asia,China,grassland,1300,186,,2900,unreported animal,nutrients and enzyme,
11,11.101,2015,2007,1956,600,agriculture,soil,planting,planting,active,soil conditions over years,planting-soil condition,unreported shrubs,multiple unlisted,increase in soil nutrients and enzyme activity,soil quality,b D glucosidase,"40 years of restoration, 5-15 cm depth",0 years,mg kg-1 h-1,5,64,16,80,0.34,1.75,0.15,0.02,,,0.05,79,std.dev,37.53,105.03,Asia,China,grassland,1300,186,,2900,unreported animal,nutrients and enzyme,
11,11.101,2015,2007,1956,600,agriculture,soil,planting,planting,active,soil conditions over years,planting-soil condition,unreported shrubs,multiple unlisted,increase in soil nutrients and enzyme activity,soil quality,b D glucosidase,"50 years of restoration, 5-15 cm depth",0 years,mg kg-1 h-1,5,64,16,80,3.84,1.75,1.6,0.02,,,0.05,79,std.dev,37.53,105.03,Asia,China,grassland,1300,186,,2900,unreported animal,nutrients and enzyme,
11,11.101,2015,2007,1956,600,agriculture,soil,planting,planting,active,soil conditions over years,planting-soil condition,unreported shrubs,multiple unlisted,increase in soil nutrients and enzyme activity,soil quality,b D glucosidase,"20 years of restoration, 15-35 cm depth",0 years,mg kg-1 h-1,5,64,16,80,1.89,2.53,0.14,0.05,,,0.05,79,std.dev,37.53,105.03,Asia,China,grassland,1300,186,,2900,unreported animal,nutrients and enzyme,
11,11.101,2015,2007,1956,600,agriculture,soil,planting,planting,active,soil conditions over years,planting-soil condition,unreported shrubs,multiple unlisted,increase in soil nutrients and enzyme activity,soil quality,b D glucosidase,"30 years of restoration, 15-35 cm depth",0 years,mg kg-1 h-1,5,64,16,80,1.55,2.53,0.19,0.05,,,0.05,79,std.dev,37.53,105.03,Asia,China,grassland,1300,186,,2900,unreported animal,nutrients and enzyme,
11,11.101,2015,2007,1956,600,agriculture,soil,planting,planting,active,soil conditions over years,planting-soil condition,unreported shrubs,multiple unlisted,increase in soil nutrients and enzyme activity,soil quality,b D glucosidase,"40 years of restoration, 15-35 cm depth",0 years,mg kg-1 h-1,5,64,16,80,2.67,2.53,0.24,0.05,,,0.1,79,std.dev,37.53,105.03,Asia,China,grassland,1300,186,,2900,unreported animal,nutrients and enzyme,
11,11.101,2015,2007,1956,600,agriculture,soil,planting,planting,active,soil conditions over years,planting-soil condition,unreported shrubs,multiple unlisted,increase in soil nutrients and enzyme activity,soil quality,b D glucosidase,"50 years of restoration, 15-35 cm depth",0 years,mg kg-1 h-1,5,64,16,80,2.53,2.53,0.14,0.05,,,0.1,79,std.dev,37.53,105.03,Asia,China,grassland,1300,186,,2900,unreported animal,nutrients and enzyme,
11,11.11,2015,2007,1956,600,agriculture,soil,planting,planting,active,soil conditions over years,planting-soil condition,unreported shrubs,multiple unlisted,increase in soil nutrients and enzyme activity,soil quality,phosphatase,"20 years of restoration, crust",0 years,mg kg-1 h-1,5,64,16,80,17.73,8.18,2.04,1.36,,,0.05,79,std.dev,37.53,105.03,Asia,China,grassland,1300,186,,2900,unreported animal,nutrients and enzyme,
11,11.11,2015,2007,1956,600,agriculture,soil,planting,planting,active,soil conditions over years,planting-soil condition,unreported shrubs,multiple unlisted,increase in soil nutrients and enzyme activity,soil quality,phosphatase,"30 years of restoration, crust",0 years,mg kg-1 h-1,5,64,16,80,122.72,8.18,12.95,1.36,,,0.05,79,std.dev,37.53,105.03,Asia,China,grassland,1300,186,,2900,unreported animal,nutrients and enzyme,
11,11.11,2015,2007,1956,600,agriculture,soil,planting,planting,active,soil conditions over years,planting-soil condition,unreported shrubs,multiple unlisted,increase in soil nutrients and enzyme activity,soil quality,phosphatase,"40 years of restoration, crust",0 years,mg kg-1 h-1,5,64,16,80,184.1,8.18,2.04,1.36,,,0.05,79,std.dev,37.53,105.03,Asia,China,grassland,1300,186,,2900,unreported animal,nutrients and enzyme,
11,11.11,2015,2007,1956,600,agriculture,soil,planting,planting,active,soil conditions over years,planting-soil condition,unreported shrubs,multiple unlisted,increase in soil nutrients and enzyme activity,soil quality,phosphatase,"50 years of restoration, crust",0 years,mg kg-1 h-1,5,64,16,80,225,8.18,3.41,1.36,,,0.05,79,std.dev,37.53,105.03,Asia,China,grassland,1300,186,,2900,unreported animal,nutrients and enzyme,
11,11.11,2015,2007,1956,600,agriculture,soil,planting,planting,active,soil conditions over years,planting-soil condition,unreported shrubs,multiple unlisted,increase in soil nutrients and enzyme activity,soil quality,phosphatase,"20 years of restoration,  0-5 cm depth",0 years,mg kg-1 h-1,5,64,16,80,16.36,4.1,1.36,0,,,0.05,79,std.dev,37.53,105.03,Asia,China,grassland,1300,186,,2900,unreported animal,nutrients and enzyme,
11,11.11,2015,2007,1956,600,agriculture,soil,planting,planting,active,soil conditions over years,planting-soil condition,unreported shrubs,multiple unlisted,increase in soil nutrients and enzyme activity,soil quality,phosphatase,"30 years of restoration,  0-5 cm depth",0 years,mg kg-1 h-1,5,64,16,80,38.2,4.1,4.1,0,,,0.05,79,std.dev,37.53,105.03,Asia,China,grassland,1300,186,,2900,unreported animal,nutrients and enzyme,
11,11.11,2015,2007,1956,600,agriculture,soil,planting,planting,active,soil conditions over years,planting-soil condition,unreported shrubs,multiple unlisted,increase in soil nutrients and enzyme activity,soil quality,phosphatase,"40 years of restoration,  0-5 cm depth",0 years,mg kg-1 h-1,5,64,16,80,79.1,4.1,4.09,0,,,0.05,79,std.dev,37.53,105.03,Asia,China,grassland,1300,186,,2900,unreported animal,nutrients and enzyme,
11,11.11,2015,2007,1956,600,agriculture,soil,planting,planting,active,soil conditions over years,planting-soil condition,unreported shrubs,multiple unlisted,increase in soil nutrients and enzyme activity,soil quality,phosphatase,"50 years of restoration,  0-5 cm depth",0 years,mg kg-1 h-1,5,64,16,80,119,4.1,7.5,0,,,0.05,79,std.dev,37.53,105.03,Asia,China,grassland,1300,186,,2900,unreported animal,nutrients and enzyme,
11,11.11,2015,2007,1956,600,agriculture,soil,planting,planting,active,soil conditions over years,planting-soil condition,unreported shrubs,multiple unlisted,increase in soil nutrients and enzyme activity,soil quality,phosphatase,"20 years of restoration,  5-15 cm depth",0 years,mg kg-1 h-1,5,64,16,80,16.36,4.1,2.05,0,,,0.05,79,std.dev,37.53,105.03,Asia,China,grassland,1300,186,,2900,unreported animal,nutrients and enzyme,
11,11.11,2015,2007,1956,600,agriculture,soil,planting,planting,active,soil conditions over years,planting-soil condition,unreported shrubs,multiple unlisted,increase in soil nutrients and enzyme activity,soil quality,phosphatase,"30 years of restoration,  5-15 cm depth",0 years,mg kg-1 h-1,5,64,16,80,26,4.1,2.73,0,,,0.05,79,std.dev,37.53,105.03,Asia,China,grassland,1300,186,,2900,unreported animal,nutrients and enzyme,
11,11.11,2015,2007,1956,600,agriculture,soil,planting,planting,active,soil conditions over years,planting-soil condition,unreported shrubs,multiple unlisted,increase in soil nutrients and enzyme activity,soil quality,phosphatase,"40 years of restoration, 5-15 cm depth",0 years,mg kg-1 h-1,5,64,16,80,15,4.1,1.36,0,,,0.05,79,std.dev,37.53,105.03,Asia,China,grassland,1300,186,,2900,unreported animal,nutrients and enzyme,
11,11.11,2015,2007,1956,600,agriculture,soil,planting,planting,active,soil conditions over years,planting-soil condition,unreported shrubs,multiple unlisted,increase in soil nutrients and enzyme activity,soil quality,phosphatase,"50 years of restoration, 5-15 cm depth",0 years,mg kg-1 h-1,5,64,16,80,46.36,4.1,4.09,0,,,0.05,79,std.dev,37.53,105.03,Asia,China,grassland,1300,186,,2900,unreported animal,nutrients and enzyme,
11,11.11,2015,2007,1956,600,agriculture,soil,planting,planting,active,soil conditions over years,planting-soil condition,unreported shrubs,multiple unlisted,increase in soil nutrients and enzyme activity,soil quality,phosphatase,"20 years of restoration, 15-35 cm depth",0 years,mg kg-1 h-1,5,64,16,80,12.27,8.18,2.04,1.36,,,0.05,79,std.dev,37.53,105.03,Asia,China,grassland,1300,186,,2900,unreported animal,nutrients and enzyme,
11,11.11,2015,2007,1956,600,agriculture,soil,planting,planting,active,soil conditions over years,planting-soil condition,unreported shrubs,multiple unlisted,increase in soil nutrients and enzyme activity,soil quality,phosphatase,"30 years of restoration, 15-35 cm depth",0 years,mg kg-1 h-1,5,64,16,80,13.64,8.18,2.04,1.36,,,0.05,79,std.dev,37.53,105.03,Asia,China,grassland,1300,186,,2900,unreported animal,nutrients and enzyme,
11,11.11,2015,2007,1956,600,agriculture,soil,planting,planting,active,soil conditions over years,planting-soil condition,unreported shrubs,multiple unlisted,increase in soil nutrients and enzyme activity,soil quality,phosphatase,"40 years of restoration, 15-35 cm depth",0 years,mg kg-1 h-1,5,64,16,80,5.45,8.18,0.67,1.36,,,0.05,79,std.dev,37.53,105.03,Asia,China,grassland,1300,186,,2900,unreported animal,nutrients and enzyme,
11,11.11,2015,2007,1956,600,agriculture,soil,planting,planting,active,soil conditions over years,planting-soil condition,unreported shrubs,multiple unlisted,increase in soil nutrients and enzyme activity,soil quality,phosphatase,"50 years of restoration, 15-35 cm depth",0 years,mg kg-1 h-1,5,64,16,80,19.1,8.18,2.04,1.36,,,0.05,79,std.dev,37.53,105.03,Asia,China,grassland,1300,186,,2900,unreported animal,nutrients and enzyme,
11,11.12,2015,2007,1956,600,agriculture,soil,planting,planting,active,soil conditions over years,planting-soil condition,unreported shrubs,multiple unlisted,increase in soil nutrients and enzyme activity,soil quality,protease,"20 years of restoration, crust",0 years,mg kg-1 h-1,5,64,16,80,9.94,34.78,1.24,4.97,,,0.05,79,std.dev,37.53,105.03,Asia,China,grassland,1300,186,,2900,unreported animal,nutrients and enzyme,
11,11.12,2015,2007,1956,600,agriculture,soil,planting,planting,active,soil conditions over years,planting-soil condition,unreported shrubs,multiple unlisted,increase in soil nutrients and enzyme activity,soil quality,protease,"30 years of restoration, crust",0 years,mg kg-1 h-1,5,64,16,80,129.19,34.78,19.87,4.97,,,0.05,79,std.dev,37.53,105.03,Asia,China,grassland,1300,186,,2900,unreported animal,nutrients and enzyme,
11,11.12,2015,2007,1956,600,agriculture,soil,planting,planting,active,soil conditions over years,planting-soil condition,unreported shrubs,multiple unlisted,increase in soil nutrients and enzyme activity,soil quality,protease,"40 years of restoration, crust",0 years,mg kg-1 h-1,5,64,16,80,201.24,34.78,18.63,4.97,,,0.05,79,std.dev,37.53,105.03,Asia,China,grassland,1300,186,,2900,unreported animal,nutrients and enzyme,
11,11.12,2015,2007,1956,600,agriculture,soil,planting,planting,active,soil conditions over years,planting-soil condition,unreported shrubs,multiple unlisted,increase in soil nutrients and enzyme activity,soil quality,protease,"50 years of restoration, crust",0 years,mg kg-1 h-1,5,64,16,80,357.76,34.78,37.27,4.97,,,0.05,79,std.dev,37.53,105.03,Asia,China,grassland,1300,186,,2900,unreported animal,nutrients and enzyme,
11,11.12,2015,2007,1956,600,agriculture,soil,planting,planting,active,soil conditions over years,planting-soil condition,unreported shrubs,multiple unlisted,increase in soil nutrients and enzyme activity,soil quality,protease,"20 years of restoration,  0-5 cm depth",0 years,mg kg-1 h-1,5,64,16,80,14.91,7.45,2.48,1.24,,,0.05,79,std.dev,37.53,105.03,Asia,China,grassland,1300,186,,2900,unreported animal,nutrients and enzyme,
11,11.12,2015,2007,1956,600,agriculture,soil,planting,planting,active,soil conditions over years,planting-soil condition,unreported shrubs,multiple unlisted,increase in soil nutrients and enzyme activity,soil quality,protease,"30 years of restoration,  0-5 cm depth",0 years,mg kg-1 h-1,5,64,16,80,54.66,7.45,4.97,1.24,,,0.05,79,std.dev,37.53,105.03,Asia,China,grassland,1300,186,,2900,unreported animal,nutrients and enzyme,
11,11.12,2015,2007,1956,600,agriculture,soil,planting,planting,active,soil conditions over years,planting-soil condition,unreported shrubs,multiple unlisted,increase in soil nutrients and enzyme activity,soil quality,protease,"40 years of restoration,  0-5 cm depth",0 years,mg kg-1 h-1,5,64,16,80,161.5,7.45,17.4,1.24,,,0.05,79,std.dev,37.53,105.03,Asia,China,grassland,1300,186,,2900,unreported animal,nutrients and enzyme,
11,11.12,2015,2007,1956,600,agriculture,soil,planting,planting,active,soil conditions over years,planting-soil condition,unreported shrubs,multiple unlisted,increase in soil nutrients and enzyme activity,soil quality,protease,"50 years of restoration,  0-5 cm depth",0 years,mg kg-1 h-1,5,64,16,80,169,7.45,6.25,1.24,,,0.05,79,std.dev,37.53,105.03,Asia,China,grassland,1300,186,,2900,unreported animal,nutrients and enzyme,
11,11.12,2015,2007,1956,600,agriculture,soil,planting,planting,active,soil conditions over years,planting-soil condition,unreported shrubs,multiple unlisted,increase in soil nutrients and enzyme activity,soil quality,protease,"20 years of restoration,  5-15 cm depth",0 years,mg kg-1 h-1,5,64,16,80,17.39,54.66,3.68,4.96,,,0.05,79,std.dev,37.53,105.03,Asia,China,grassland,1300,186,,2900,unreported animal,nutrients and enzyme,
11,11.12,2015,2007,1956,600,agriculture,soil,planting,planting,active,soil conditions over years,planting-soil condition,unreported shrubs,multiple unlisted,increase in soil nutrients and enzyme activity,soil quality,protease,"30 years of restoration,  5-15 cm depth",0 years,mg kg-1 h-1,5,64,16,80,22.36,54.66,2.48,4.96,,,0.05,79,std.dev,37.53,105.03,Asia,China,grassland,1300,186,,2900,unreported animal,nutrients and enzyme,
