"","study.ID","ID","publication.year","data.year","exp.year","exp.length","disturbance","focus","technique","intervention","paradigm","hypothesis","pathway","plant.species","target.plant","measure.success","outcome","measured.factor","treatment","control","unit","Nsites","n.t","n.c","ntotalsamples","mean.t","mean.c","sd.t","sd.c","se.t","se.c","p","df","measure.dispersion","lat","long","continent","country","ecosystem","elevation","MAP","MAT","aridity.index","potential.evaporation (mm)","grazing","soil","notes"
"64",11,11.4,2015,2007,1956,600,"agriculture","soil","planting","vegetation","active","soil conditions over years","planting-soil condition","unreported shrubs","multiple unlisted","increase in soil nutrients and enzyme activity","soil","nitrogen","40 years of restoration, crust","0 years","g kg-1",5,64,16,80,9.79,1.94,0.16,0.2,NA,NA,0.05,79,"std.dev",37.53,105.03,"Asia","China","grassland",1300,186,10,9.3,2900,"unreported animal","nutrients and enzyme",NA
"65",11,11.4,2015,2007,1956,600,"agriculture","soil","planting","vegetation","active","soil conditions over years","planting-soil condition","unreported shrubs","multiple unlisted","increase in soil nutrients and enzyme activity","soil","nitrogen","50 years of restoration, crust","0 years","g kg-1",5,64,16,80,10.86,1.94,0.2,0.2,NA,NA,0.05,79,"std.dev",37.53,105.03,"Asia","China","grassland",1300,186,10,9.3,2900,"unreported animal","nutrients and enzyme",NA
"66",11,11.4,2015,2007,1956,600,"agriculture","soil","planting","vegetation","active","soil conditions over years","planting-soil condition","unreported shrubs","multiple unlisted","increase in soil nutrients and enzyme activity","soil","nitrogen","20 years of restoration","0 years","g kg-1",5,64,16,80,2.19,1.99,0.44,0.14,NA,NA,0.05,79,"std.dev",37.53,105.03,"Asia","China","grassland",1300,186,10,9.3,2900,"unreported animal","nutrients and enzyme",NA
"67",11,11.4,2015,2007,1956,600,"agriculture","soil","planting","vegetation","active","soil conditions over years","planting-soil condition","unreported shrubs","multiple unlisted","increase in soil nutrients and enzyme activity","soil","nitrogen","30 years of restoration","0 years","g kg-1",5,64,16,80,2.34,1.99,0.39,0.14,NA,NA,0.05,79,"std.dev",37.53,105.03,"Asia","China","grassland",1300,186,10,9.3,2900,"unreported animal","nutrients and enzyme",NA
"68",11,11.4,2015,2007,1956,600,"agriculture","soil","planting","vegetation","active","soil conditions over years","planting-soil condition","unreported shrubs","multiple unlisted","increase in soil nutrients and enzyme activity","soil","nitrogen","40 years of restoration","0 years","g kg-1",5,64,16,80,2.07,1.99,0.15,0.14,NA,NA,0.05,79,"std.dev",37.53,105.03,"Asia","China","grassland",1300,186,10,9.3,2900,"unreported animal","nutrients and enzyme",NA
"69",11,11.4,2015,2007,1956,600,"agriculture","soil","planting","vegetation","active","soil conditions over years","planting-soil condition","unreported shrubs","multiple unlisted","increase in soil nutrients and enzyme activity","soil","nitrogen","50 years of restoration","0 years","g kg-1",5,64,16,80,2.03,1.99,0.37,0.14,NA,NA,0.05,79,"std.dev",37.53,105.03,"Asia","China","grassland",1300,186,10,9.3,2900,"unreported animal","nutrients and enzyme",NA
"70",11,11.5,2015,2007,1956,600,"agriculture","soil","planting","vegetation","active","soil conditions over years","planting-soil condition","unreported shrubs","multiple unlisted","increase in soil nutrients and enzyme activity","soil","total P","20 years of restoration, crust","0 years","g kg-1",5,64,16,80,0.12,0.16,0.01,0.02,NA,NA,0.05,79,"std.dev",37.53,105.03,"Asia","China","grassland",1300,186,10,9.3,2900,"unreported animal","nutrients and enzyme",NA
"71",11,11.5,2015,2007,1956,600,"agriculture","soil","planting","vegetation","active","soil conditions over years","planting-soil condition","unreported shrubs","multiple unlisted","increase in soil nutrients and enzyme activity","soil","total P","30 years of restoration, crust","0 years","g kg-1",5,64,16,80,0.26,0.16,0.03,0.02,NA,NA,0.05,79,"std.dev",37.53,105.03,"Asia","China","grassland",1300,186,10,9.3,2900,"unreported animal","nutrients and enzyme",NA
"72",11,11.5,2015,2007,1956,600,"agriculture","soil","planting","vegetation","active","soil conditions over years","planting-soil condition","unreported shrubs","multiple unlisted","increase in soil nutrients and enzyme activity","soil","total P","40 years of restoration, crust","0 years","g kg-1",5,64,16,80,0.41,0.16,0.01,0.02,NA,NA,0.05,79,"std.dev",37.53,105.03,"Asia","China","grassland",1300,186,10,9.3,2900,"unreported animal","nutrients and enzyme",NA
"73",11,11.5,2015,2007,1956,600,"agriculture","soil","planting","vegetation","active","soil conditions over years","planting-soil condition","unreported shrubs","multiple unlisted","increase in soil nutrients and enzyme activity","soil","total P","50 years of restoration, crust","0 years","g kg-1",5,64,16,80,0.44,0.16,0.01,0.02,NA,NA,0.05,79,"std.dev",37.53,105.03,"Asia","China","grassland",1300,186,10,9.3,2900,"unreported animal","nutrients and enzyme",NA
"74",11,11.5,2015,2007,1956,600,"agriculture","soil","planting","vegetation","active","soil conditions over years","planting-soil condition","unreported shrubs","multiple unlisted","increase in soil nutrients and enzyme activity","soil","total P","20 years of restoration","0 years","g kg-1",5,64,16,80,0.13,0.13,0.02,0.01,NA,NA,0.05,79,"std.dev",37.53,105.03,"Asia","China","grassland",1300,186,10,9.3,2900,"unreported animal","nutrients and enzyme",NA
"75",11,11.5,2015,2007,1956,600,"agriculture","soil","planting","vegetation","active","soil conditions over years","planting-soil condition","unreported shrubs","multiple unlisted","increase in soil nutrients and enzyme activity","soil","total P","30 years of restoration","0 years","g kg-1",5,64,16,80,0.15,0.13,0.02,0.01,NA,NA,0.05,79,"std.dev",37.53,105.03,"Asia","China","grassland",1300,186,10,9.3,2900,"unreported animal","nutrients and enzyme",NA
"76",11,11.5,2015,2007,1956,600,"agriculture","soil","planting","vegetation","active","soil conditions over years","planting-soil condition","unreported shrubs","multiple unlisted","increase in soil nutrients and enzyme activity","soil","total P","40 years of restoration","0 years","g kg-1",5,64,16,80,0.17,0.13,0.02,0.01,NA,NA,0.05,79,"std.dev",37.53,105.03,"Asia","China","grassland",1300,186,10,9.3,2900,"unreported animal","nutrients and enzyme",NA
"77",11,11.5,2015,2007,1956,600,"agriculture","soil","planting","vegetation","active","soil conditions over years","planting-soil condition","unreported shrubs","multiple unlisted","increase in soil nutrients and enzyme activity","soil","total P","50 years of restoration","0 years","g kg-1",5,64,16,80,0.19,0.13,0.02,0.01,NA,NA,0.05,79,"std.dev",37.53,105.03,"Asia","China","grassland",1300,186,10,9.3,2900,"unreported animal","nutrients and enzyme",NA
"78",11,11.6,2015,2007,1956,600,"agriculture","soil","planting","vegetation","active","soil conditions over years","planting-soil condition","unreported shrubs","multiple unlisted","increase in soil nutrients and enzyme activity","soil","available P","20 years of restoration, crust","0 years","g kg-1",5,64,16,80,0.29,0,0.001,0.001,NA,NA,0.05,79,"std.dev",37.53,105.03,"Asia","China","grassland",1300,186,10,9.3,2900,"unreported animal","nutrients and enzyme",NA
"79",11,11.6,2015,2007,1956,600,"agriculture","soil","planting","vegetation","active","soil conditions over years","planting-soil condition","unreported shrubs","multiple unlisted","increase in soil nutrients and enzyme activity","soil","available P","30 years of restoration, crust","0 years","g kg-1",5,64,16,80,5.6,0,0.76,0.001,NA,NA,0.05,79,"std.dev",37.53,105.03,"Asia","China","grassland",1300,186,10,9.3,2900,"unreported animal","nutrients and enzyme",NA
"80",11,11.6,2015,2007,1956,600,"agriculture","soil","planting","vegetation","active","soil conditions over years","planting-soil condition","unreported shrubs","multiple unlisted","increase in soil nutrients and enzyme activity","soil","available P","40 years of restoration, crust","0 years","g kg-1",5,64,16,80,6.53,0,0.97,0.001,NA,NA,0.05,79,"std.dev",37.53,105.03,"Asia","China","grassland",1300,186,10,9.3,2900,"unreported animal","nutrients and enzyme",NA
"81",11,11.6,2015,2007,1956,600,"agriculture","soil","planting","vegetation","active","soil conditions over years","planting-soil condition","unreported shrubs","multiple unlisted","increase in soil nutrients and enzyme activity","soil","available P","50 years of restoration, crust","0 years","g kg-1",5,64,16,80,8.35,0,0.68,0.001,NA,NA,0.05,79,"std.dev",37.53,105.03,"Asia","China","grassland",1300,186,10,9.3,2900,"unreported animal","nutrients and enzyme",NA
"82",11,11.6,2015,2007,1956,600,"agriculture","soil","planting","vegetation","active","soil conditions over years","planting-soil condition","unreported shrubs","multiple unlisted","increase in soil nutrients and enzyme activity","soil","available P","20 years of restoration","0 years","g kg-1",5,64,16,80,0.25,0,0.08,0.03,NA,NA,0.05,79,"std.dev",37.53,105.03,"Asia","China","grassland",1300,186,10,9.3,2900,"unreported animal","nutrients and enzyme",NA
"83",11,11.6,2015,2007,1956,600,"agriculture","soil","planting","vegetation","active","soil conditions over years","planting-soil condition","unreported shrubs","multiple unlisted","increase in soil nutrients and enzyme activity","soil","available P","30 years of restoration","0 years","g kg-1",5,64,16,80,1.47,0,0.36,0.03,NA,NA,0.05,79,"std.dev",37.53,105.03,"Asia","China","grassland",1300,186,10,9.3,2900,"unreported animal","nutrients and enzyme",NA
"84",11,11.6,2015,2007,1956,600,"agriculture","soil","planting","vegetation","active","soil conditions over years","planting-soil condition","unreported shrubs","multiple unlisted","increase in soil nutrients and enzyme activity","soil","available P","40 years of restoration","0 years","g kg-1",5,64,16,80,2.26,0,0.3,0.03,NA,NA,0.05,79,"std.dev",37.53,105.03,"Asia","China","grassland",1300,186,10,9.3,2900,"unreported animal","nutrients and enzyme",NA
"85",11,11.6,2015,2007,1956,600,"agriculture","soil","planting","vegetation","active","soil conditions over years","planting-soil condition","unreported shrubs","multiple unlisted","increase in soil nutrients and enzyme activity","soil","available P","50 years of restoration","0 years","g kg-1",5,64,16,80,2.51,0,0.2,0.03,NA,NA,0.05,79,"std.dev",37.53,105.03,"Asia","China","grassland",1300,186,10,9.3,2900,"unreported animal","nutrients and enzyme",NA
"86",11,11.7,2015,2007,1956,600,"agriculture","soil","planting","vegetation","active","soil conditions over years","planting-soil condition","unreported shrubs","multiple unlisted","increase in soil nutrients and enzyme activity","soil","soil dehydrogenase","20 years of restoration, crust","0 years","mg kg-1 h-1",5,64,16,80,4.14,2.07,0.001,0.001,NA,NA,0.05,79,"std.dev",37.53,105.03,"Asia","China","grassland",1300,186,10,9.3,2900,"unreported animal","nutrients and enzyme",NA
"87",11,11.7,2015,2007,1956,600,"agriculture","soil","planting","vegetation","active","soil conditions over years","planting-soil condition","unreported shrubs","multiple unlisted","increase in soil nutrients and enzyme activity","soil","soil dehydrogenase","30 years of restoration, crust","0 years","mg kg-1 h-1",5,64,16,80,60,2.07,5.17,0.001,NA,NA,0.05,79,"std.dev",37.53,105.03,"Asia","China","grassland",1300,186,10,9.3,2900,"unreported animal","nutrients and enzyme",NA
"88",11,11.7,2015,2007,1956,600,"agriculture","soil","planting","vegetation","active","soil conditions over years","planting-soil condition","unreported shrubs","multiple unlisted","increase in soil nutrients and enzyme activity","soil","soil dehydrogenase","40 years of restoration, crust","0 years","mg kg-1 h-1",5,64,16,80,217.24,2.07,21.72,0.001,NA,NA,0.05,79,"std.dev",37.53,105.03,"Asia","China","grassland",1300,186,10,9.3,2900,"unreported animal","nutrients and enzyme",NA
"89",11,11.7,2015,2007,1956,600,"agriculture","soil","planting","vegetation","active","soil conditions over years","planting-soil condition","unreported shrubs","multiple unlisted","increase in soil nutrients and enzyme activity","soil","soil dehydrogenase","50 years of restoration, crust","0 years","mg kg-1 h-1",5,64,16,80,244.13,2.07,25.86,0.001,NA,NA,0.05,79,"std.dev",37.53,105.03,"Asia","China","grassland",1300,186,10,9.3,2900,"unreported animal","nutrients and enzyme",NA
"90",11,11.7,2015,2007,1956,600,"agriculture","soil","planting","vegetation","active","soil conditions over years","planting-soil condition","unreported shrubs","multiple unlisted","increase in soil nutrients and enzyme activity","soil","soil dehydrogenase","20 years of restoration","0 years","mg kg-1 h-1",5,64,16,80,2.07,4e-05,0.001,0.001,NA,NA,0.1,79,"std.dev",37.53,105.03,"Asia","China","grassland",1300,186,10,9.3,2900,"unreported animal","nutrients and enzyme",NA
"91",11,11.7,2015,2007,1956,600,"agriculture","soil","planting","vegetation","active","soil conditions over years","planting-soil condition","unreported shrubs","multiple unlisted","increase in soil nutrients and enzyme activity","soil","soil dehydrogenase","30 years of restoration","0 years","mg kg-1 h-1",5,64,16,80,4.14,4e-05,0.34,0.001,NA,NA,0.1,79,"std.dev",37.53,105.03,"Asia","China","grassland",1300,186,10,9.3,2900,"unreported animal","nutrients and enzyme",NA
"92",11,11.7,2015,2007,1956,600,"agriculture","soil","planting","vegetation","active","soil conditions over years","planting-soil condition","unreported shrubs","multiple unlisted","increase in soil nutrients and enzyme activity","soil","soil dehydrogenase","40 years of restoration","0 years","mg kg-1 h-1",5,64,16,80,3.45,4e-05,0.35,0.001,NA,NA,0.1,79,"std.dev",37.53,105.03,"Asia","China","grassland",1300,186,10,9.3,2900,"unreported animal","nutrients and enzyme",NA
"93",11,11.7,2015,2007,1956,600,"agriculture","soil","planting","vegetation","active","soil conditions over years","planting-soil condition","unreported shrubs","multiple unlisted","increase in soil nutrients and enzyme activity","soil","soil dehydrogenase","50 years of restoration","0 years","mg kg-1 h-1",5,64,16,80,3.45,4e-05,0.35,0.001,NA,NA,0.1,79,"std.dev",37.53,105.03,"Asia","China","grassland",1300,186,10,9.3,2900,"unreported animal","nutrients and enzyme",NA
"94",11,11.8,2015,2007,1956,600,"agriculture","soil","planting","vegetation","active","soil conditions over years","planting-soil condition","unreported shrubs","multiple unlisted","increase in soil nutrients and enzyme activity","soil","catalase","20 years of restoration, crust","0 years","m mol H2O2 g-1 soil h-1",5,64,16,80,1.39,1.52,0.03,0.03,NA,NA,0.05,79,"std.dev",37.53,105.03,"Asia","China","grassland",1300,186,10,9.3,2900,"unreported animal","nutrients and enzyme",NA
"95",11,11.8,2015,2007,1956,600,"agriculture","soil","planting","vegetation","active","soil conditions over years","planting-soil condition","unreported shrubs","multiple unlisted","increase in soil nutrients and enzyme activity","soil","catalase","30 years of restoration, crust","0 years","m mol H2O2 g-1 soil h-1",5,64,16,80,1.45,1.52,0.08,0.03,NA,NA,0.1,79,"std.dev",37.53,105.03,"Asia","China","grassland",1300,186,10,9.3,2900,"unreported animal","nutrients and enzyme",NA
"96",11,11.8,2015,2007,1956,600,"agriculture","soil","planting","vegetation","active","soil conditions over years","planting-soil condition","unreported shrubs","multiple unlisted","increase in soil nutrients and enzyme activity","soil","catalase","40 years of restoration, crust","0 years","m mol H2O2 g-1 soil h-1",5,64,16,80,1.36,1.52,0.06,0.03,NA,NA,0.05,79,"std.dev",37.53,105.03,"Asia","China","grassland",1300,186,10,9.3,2900,"unreported animal","nutrients and enzyme",NA
